-3.95	47.95
-3.95	46.25
-2.8970935	46.25
-2.664543	46.291963
-2.336054	46.351238
-2.25	46.366766
-2.25	47.95
-2.25	49.65
-3.95	49.65
-5.65	49.65
-5.65	47.95
-5.65	46.25
-5.65	45.36729
-5.767709	45.279859
-6.035676	45.080821
-6.303622	44.881798
-6.571576	44.68277
-6.839529	44.483742
-7.107485	44.284712
-7.35	44.104578
-7.35	44.55
-7.35	46.25
-7.35	47.95
-7.35	49.65
-9.05	49.65
-9.05	47.95
-9.05	46.25
-9.05	44.55
-9.05	42.85
-9.05	41.214337
-9.189642	40.939627
-9.290279	40.628308
-9.310632	40.295144
-9.330984	39.961982
-9.351336	39.628827
-9.37169	39.295647
-9.392042	38.962493
-9.412394	38.629329
-9.432746	38.296171
-9.453099	37.963003
-9.473452	37.62983
-9.493805	37.296669
-9.5	36.963085
-9.5	36.629291
-9.5	36.295506
-9.5	35.961719
-9.5	35.627928
-9.5	35.294149
-9.5	34.960367
-9.5	34.626588
-9.5	34.292801
-9.5	33.959008
-9.5	33.625229
-9.5	33.291444
-9.5	32.957653
-9.5	32.623875
-9.5	32.29009
-9.5	31.956291
-9.5	31.622509
-9.5	31.288735
-9.5	30.954941
-9.5	30.621164
-9.5	30.287382
-9.5	29.953599
-9.5	29.619811
-9.5	29.286023
-9.5	28.952235
-9.5	28.618446
-9.5	28.284663
-9.5	27.950881
-9.5	27.617103
-9.5	27.283313
-9.5	26.949525
-9.5	26.615747
-9.5	26.281957
-9.514767	25.949013
-9.552402	25.617352
-9.590036	25.2857
-9.627672	24.95403
-9.665305	24.62238
-9.702941	24.290716
-9.740573	23.959074
-9.778208	23.627416
-9.815843	23.295761
-9.853478	22.964092
-9.891112	22.632446
-9.928747	22.300786
-10.096944	22.014515
-10.273164	21.731041
-10.449385	21.447566
-10.625608	21.164088
-10.75	20.963987
-10.75	22.45
-10.75	24.15
-10.75	25.85
-10.75	27.55
-10.75	29.25
-10.75	30.95
-10.75	32.65
-10.75	34.35
-10.75	36.05
-10.75	37.75
-10.75	39.45
-10.75	41.15
-10.75	42.85
-10.75	44.55
-10.75	46.25
-10.75	47.95
-10.75	49.65
-12.45	49.65
-12.45	47.95
-12.45	46.25
-12.45	44.55
-12.45	42.85
-12.45	41.15
-12.45	39.45
-12.45	37.75
-12.45	36.05
-12.45	34.35
-12.45	32.65
-12.45	30.95
-12.45	29.25
-12.45	27.55
-12.45	25.85
-12.45	24.15
-12.45	22.45
-12.45	20.75
-12.45	19.05
-12.45	18.68639
-12.631848	18.574132
-12.915878	18.398796
-13.199909	18.223459
-13.483935	18.048125
-13.767958	17.872793
-14.051982	17.697461
-14.15	17.636953
-14.15	19.05
-14.15	20.75
-14.15	22.45
-14.15	24.15
-14.15	25.85
-14.15	27.55
-14.15	29.25
-14.15	30.95
-14.15	32.65
-14.15	34.35
-14.15	36.05
-14.15	37.75
-14.15	39.45
-14.15	41.15
-14.15	42.85
-14.15	44.55
-14.15	46.25
-14.15	47.95
-14.15	49.65
-15.85	49.65
-15.85	47.95
-15.85	46.25
-15.85	44.55
-15.85	42.85
-15.85	41.15
-15.85	39.45
-15.85	37.75
-15.85	36.05
-15.85	34.35
-15.85	32.65
-15.85	30.95
-15.85	29.25
-15.85	27.55
-15.85	25.85
-15.85	24.15
-15.85	22.45
-15.85	20.75
-15.85	19.05
-15.85	17.35
-15.85	16.861857
-16.163171	16.82701
-16.494912	16.790097
-16.826649	16.753185
-17.158392	16.716272
-17.490119	16.67936
-17.55	16.672697
-17.55	17.35
-17.55	19.05
-17.55	20.75
-17.55	22.45
-17.55	24.15
-17.55	25.85
-17.55	27.55
-17.55	29.25
-17.55	30.95
-17.55	32.65
-17.55	34.35
-17.55	36.05
-17.55	37.75
-17.55	39.45
-17.55	41.15
-17.55	42.85
-17.55	44.55
-17.55	46.25
-17.55	47.95
-17.55	49.65
-19.25	49.65
-19.25	47.95
-19.25	46.25
-19.25	44.55
-19.25	42.85
-19.25	41.15
-19.25	39.45
-19.25	37.75
-19.25	36.05
-19.25	34.35
-19.25	32.65
-19.25	30.95
-19.25	29.25
-19.25	27.55
-19.25	25.85
-19.25	24.15
-19.25	22.45
-19.25	20.75
-19.25	19.05
-19.25	17.35
-19.25	16.5
-19.482892	16.5
-19.816681	16.5
-20.150463	16.5
-20.484249	16.5
-20.818037	16.5
-20.95	16.5
-20.95	17.35
-20.95	19.05
-20.95	20.75
-20.95	22.45
-20.95	24.15
-20.95	25.85
-20.95	27.55
-20.95	29.25
-20.95	30.95
-20.95	32.65
-20.95	34.35
-20.95	36.05
-20.95	37.75
-20.95	39.45
-20.95	41.15
-20.95	42.85
-20.95	44.55
-20.95	46.25
-20.95	47.95
-20.95	49.65
-22.65	49.65
-22.65	47.95
-22.65	46.25
-22.65	44.55
-22.65	42.85
-22.65	41.15
-22.65	39.45
-22.65	37.75
-22.65	36.05
-22.65	34.35
-22.65	32.65
-22.65	30.95
-22.65	29.25
-22.65	27.55
-22.65	25.85
-22.65	24.15
-22.65	22.45
-22.65	20.75
-22.65	19.05
-22.65	17.35
-22.65	16.5
-22.820743	16.5
-23.154515	16.5
-23.488312	16.5
-23.822091	16.5
-24.155876	16.5
-24.35	16.5
-24.35	17.35
-24.35	19.05
-24.35	20.75
-24.35	22.45
-24.35	24.15
-24.35	25.85
-24.35	27.55
-24.35	29.25
-24.35	30.95
-24.35	32.65
-24.35	34.35
-24.35	36.05
-24.35	37.75
-24.35	39.45
-24.35	41.15
-24.35	42.85
-24.35	44.55
-24.35	46.25
-24.35	47.95
-24.35	49.65
-26.05	49.65
-26.05	47.95
-26.05	46.25
-26.05	44.55
-26.05	42.85
-26.05	41.15
-26.05	39.45
-26.05	37.75
-26.05	36.05
-26.05	34.35
-26.05	32.65
-26.05	30.95
-26.05	29.25
-26.05	27.55
-26.05	25.85
-26.05	24.15
-26.05	22.45
-26.05	20.75
-26.05	19.05
-26.05	17.35
-26.05	16.5
-26.158585	16.5
-26.492372	16.5
-26.826158	16.5
-27.159937	16.5
-27.49373	16.5
-27.75	16.5
-27.75	17.35
-27.75	19.05
-27.75	20.75
-27.75	22.45
-27.75	24.15
-27.75	25.85
-27.75	27.55
-27.75	29.25
-27.75	30.95
-27.75	32.65
-27.75	34.35
-27.75	36.05
-27.75	37.75
-27.75	39.45
-27.75	41.15
-27.75	42.85
-27.75	44.55
-27.75	46.25
-27.75	47.95
-27.75	49.65
-29.45	49.65
-29.45	47.95
-29.45	46.25
-29.45	44.55
-29.45	42.85
-29.45	41.15
-29.45	39.45
-29.45	37.75
-29.45	36.05
-29.45	34.35
-29.45	32.65
-29.45	30.95
-29.45	29.25
-29.45	27.55
-29.45	25.85
-29.45	24.15
-29.45	22.45
-29.45	20.75
-29.45	19.05
-29.45	17.35
-29.45	16.5
-29.496435	16.5
-29.83022	16.5
-30.164012	16.5
-30.497306	16.515405
-30.830443	16.536327
-31.15	16.556396
-31.15	17.35
-31.15	19.05
-31.15	20.75
-31.15	22.45
-31.15	24.15
-31.15	25.85
-31.15	27.55
-31.15	29.25
-31.15	30.95
-31.15	32.65
-31.15	34.35
-31.15	36.05
-31.15	37.75
-31.15	39.45
-31.15	41.15
-31.15	42.85
-31.15	44.55
-31.15	46.25
-31.15	47.95
-31.15	49.65
-32.85	49.65
-32.85	47.95
-32.85	46.25
-32.85	44.55
-32.85	42.85
-32.85	41.15
-32.85	39.45
-32.85	37.75
-32.85	36.05
-32.85	34.35
-32.85	32.65
-32.85	30.95
-32.85	29.25
-32.85	27.55
-32.85	25.85
-32.85	24.15
-32.85	22.45
-32.85	20.75
-32.85	19.05
-32.85	17.35
-32.85	16.663163
-33.16234	16.682779
-33.49547	16.703701
-33.8286	16.724622
-34.145074	16.786181
-34.446936	16.94086
-34.55	16.993672
-34.55	17.35
-34.55	19.05
-34.55	20.75
-34.55	22.45
-34.55	24.15
-34.55	25.85
-34.55	27.55
-34.55	29.25
-34.55	30.95
-34.55	32.65
-34.55	34.35
-34.55	36.05
-34.55	37.75
-34.55	39.45
-34.55	41.15
-34.55	42.85
-34.55	44.55
-34.55	46.25
-34.55	47.95
-34.55	49.65
-36.25	49.65
-36.25	47.95
-36.25	46.25
-36.25	44.55
-36.25	42.85
-36.25	41.15
-36.25	39.45
-36.25	37.75
-36.25	36.05
-36.25	34.35
-36.25	32.65
-36.25	30.95
-36.25	29.25
-36.25	27.55
-36.25	25.85
-36.25	24.15
-36.25	22.45
-36.25	20.75
-36.25	19.05
